gender,race/ethnicity,parental level of education,lunch,test preparation course,math score,reading score,writing score,result,averages,math score_log,reading score_log,writing score_log,averages_log
male,Group B,some college,standard,none,54.0,52.0,51.0,Pass,52.333333333333336,4.007333185232471,3.970291913552122,3.9512437185814275,3.9765615265657175
female,Group C,some college,free/reduced,none,30.0,39.0,33.0,Fail,31.333333333333332,3.4339872044851463,3.6888794541139363,3.5263605246161616,3.476098689835273
male,Group D,high school,free/reduced,none,66.0,74.0,69.0,Pass,69.66666666666667,4.204692619390966,4.31748811353631,4.248495242049359,4.257973986003903
male,Group C,bachelor's degree,standard,completed,83.0,82.0,84.0,Pass,83.0,4.430816798843313,4.418840607796598,4.442651256490317,4.430816798843313
female,Group D,high school,standard,completed,56.0,68.0,74.0,Pass,66.0,4.04305126783455,4.23410650459726,4.31748811353631,4.204692619390966
female,Group B,associate's degree,free/reduced,none,54.0,65.0,65.0,Pass,61.333333333333336,4.007333185232471,4.189654742026425,4.189654742026425,4.132496328186477
female,Group D,master's degree,standard,none,74.0,79.0,82.0,Pass,78.33333333333333,4.31748811353631,4.382026634673881,4.418840607796598,4.373658385003365
male,Group E,some college,free/reduced,completed,87.0,74.0,70.0,Pass,77.0,4.477336814478207,4.31748811353631,4.2626798770413155,4.356708826689592
male,Group E,high school,free/reduced,completed,86.0,81.0,75.0,Pass,80.66666666666667,4.465908118654584,4.406719247264253,4.330733340286331,4.402645921876617
male,Group B,some college,standard,none,66.0,65.0,60.0,Pass,63.666666666666664,4.204692619390966,4.189654742026425,4.110873864173311,4.169245870395218
male,Group C,associate's degree,free/reduced,completed,65.0,67.0,65.0,Pass,65.66666666666667,4.189654742026425,4.219507705176107,4.189654742026425,4.199705077879927
female,Group C,associate's degree,standard,none,58.0,73.0,68.0,Pass,66.33333333333333,4.07753744390572,4.30406509320417,4.23410650459726,4.209655408733095
female,Group C,associate's degree,standard,completed,75.0,82.0,90.0,Pass,82.33333333333333,4.330733340286331,4.418840607796598,4.51085950651685,4.422848629194137
female,Group B,associate's degree,free/reduced,none,52.0,76.0,70.0,Pass,66.0,3.970291913552122,4.343805421853684,4.2626798770413155,4.204692619390966
female,Group C,some college,standard,none,54.0,64.0,65.0,Pass,61.0,4.007333185232471,4.174387269895637,4.189654742026425,4.127134385045092
female,Group E,associate's degree,standard,completed,82.0,69.06494845360825,86.0,Pass,79.02164948453608,4.418840607796598,4.249422646928029,4.465908118654584,4.382297216619986
female,Group C,some high school,standard,none,63.0,73.0,68.0,Pass,68.0,4.1588830833596715,4.30406509320417,4.23410650459726,4.23410650459726
female,Group A,some high school,free/reduced,none,59.0,73.0,69.0,Pass,67.0,4.0943445622221,4.30406509320417,4.248495242049359,4.219507705176107
male,Group E,bachelor's degree,free/reduced,completed,70.0,68.0,72.0,Pass,70.0,4.2626798770413155,4.23410650459726,4.290459441148391,4.2626798770413155
female,Group C,high school,free/reduced,completed,59.0,71.0,65.0,Pass,65.0,4.0943445622221,4.276666119016055,4.189654742026425,4.189654742026425
male,Group D,bachelor's degree,free/reduced,completed,74.0,71.0,80.0,Pass,75.0,4.31748811353631,4.276666119016055,4.394449154672439,4.330733340286331
male,Group A,high school,free/reduced,completed,72.0,67.0,65.0,Pass,68.0,4.290459441148391,4.219507705176107,4.189654742026425,4.23410650459726
male,Group A,associate's degree,standard,completed,97.0,92.0,86.0,Pass,91.66666666666667,4.584967478670572,4.532599493153256,4.465908118654584,4.529008825022528
female,Group C,some high school,standard,none,47.0,54.0,53.0,Pass,51.333333333333336,3.871201010907891,4.007333185232471,3.9889840465642745,3.9576335166801986
male,Group D,master's degree,standard,none,95.0,81.0,84.0,Pass,86.66666666666667,4.564348191467836,4.406719247264253,4.442651256490317,4.473541743509655
female,Group C,some high school,standard,none,49.0,63.0,56.0,Pass,56.0,3.912023005428146,4.1588830833596715,4.04305126783455,4.04305126783455
male,Group E,associate's degree,free/reduced,none,64.0,56.0,52.0,Pass,57.333333333333336,4.174387269895637,4.04305126783455,3.970291913552122,4.0661736852554045
female,Group B,some high school,free/reduced,none,30.0,38.0,28.0,Fail,30.166666666666654,3.4339872044851463,3.6635616461296463,3.367295829986474,3.439349147626531
male,Group E,associate's degree,free/reduced,completed,77.0,69.0,68.0,Pass,71.33333333333333,4.356708826689592,4.248495242049359,4.23410650459726,4.28128506487235
male,Group B,bachelor's degree,free/reduced,none,55.0,59.0,54.0,Pass,56.0,4.02535169073515,4.0943445622221,4.007333185232471,4.04305126783455
female,Group D,some college,standard,none,74.0,89.0,84.0,Pass,82.33333333333333,4.31748811353631,4.499809670330265,4.442651256490317,4.422848629194137
male,Group D,high school,free/reduced,none,69.0,70.0,67.0,Pass,68.66666666666667,4.248495242049359,4.2626798770413155,4.219507705176107,4.243721963296702
female,Group B,master's degree,standard,none,77.0,90.0,84.0,Pass,83.66666666666667,4.356708826689592,4.51085950651685,4.442651256490317,4.438721978350427
male,Group D,high school,standard,none,76.0,69.06494845360825,68.0,Pass,71.02164948453608,4.343805421853684,4.249422646928029,4.23410650459726,4.276966761103917
male,Group D,bachelor's degree,free/reduced,completed,61.0,70.0,76.0,Pass,69.0,4.127134385045092,4.2626798770413155,4.343805421853684,4.248495242049359
male,Group C,some college,standard,completed,93.0,84.0,90.0,Pass,89.0,4.543294782270004,4.442651256490317,4.51085950651685,4.499809670330265
male,Group B,high school,standard,none,62.0,55.0,54.0,Pass,57.0,4.143134726391533,4.02535169073515,4.007333185232471,4.060443010546419
male,Group A,bachelor's degree,standard,none,64.0,60.0,58.0,Pass,60.666666666666664,4.174387269895637,4.110873864173311,4.07753744390572,4.121743536410215
female,Group D,some high school,standard,completed,66.0,78.0,78.0,Pass,74.0,4.204692619390966,4.3694478524670215,4.3694478524670215,4.31748811353631
male,Group C,high school,standard,completed,86.0,81.0,80.0,Pass,82.33333333333333,4.465908118654584,4.406719247264253,4.394449154672439,4.422848629194137
male,Group C,master's degree,free/reduced,completed,46.0,42.0,46.0,Pass,44.666666666666664,3.8501476017100584,3.7612001156935624,3.8501476017100584,3.821368637160015
female,Group B,associate's degree,free/reduced,completed,76.0,94.0,87.0,Pass,85.66666666666667,4.343805421853684,4.553876891600541,4.477336814478207,4.4620693423474185
male,Group A,high school,standard,none,59.0,52.0,46.0,Pass,52.333333333333336,4.0943445622221,3.970291913552122,3.8501476017100584,3.9765615265657175
male,Group B,high school,free/reduced,none,63.0,48.0,47.0,Pass,52.666666666666664,4.1588830833596715,3.8918202981106265,3.871201010907891,3.982792076316353
female,Group A,some high school,free/reduced,none,47.0,59.0,50.0,Pass,52.0,3.871201010907891,4.0943445622221,3.9318256327243257,3.970291913552122
male,Group C,bachelor's degree,free/reduced,none,61.0,66.0,61.0,Pass,62.666666666666664,4.127134385045092,4.204692619390966,4.127134385045092,4.15366113937852
male,Group E,associate's degree,standard,none,72.0,64.0,63.0,Pass,66.33333333333333,4.290459441148391,4.174387269895637,4.1588830833596715,4.209655408733095
male,Group A,some high school,free/reduced,completed,39.0,39.0,34.0,Fail,37.333333333333336,3.6888794541139363,3.6888794541139363,3.5553480614894135,3.6463198396951406
female,Group E,some college,standard,none,86.0,76.0,74.0,Pass,78.66666666666667,4.465908118654584,4.343805421853684,4.31748811353631,4.377851263263401
female,Group D,associate's degree,free/reduced,none,47.0,53.0,58.0,Pass,52.666666666666664,3.871201010907891,3.9889840465642745,4.07753744390572,3.982792076316353
male,Group B,associate's degree,standard,completed,100.0,82.0,82.0,Pass,106.16666666666669,4.61512051684126,4.418840607796598,4.418840607796598,4.674385255009565
female,Group B,high school,standard,none,58.0,62.0,59.0,Pass,59.666666666666664,4.07753744390572,4.143134726391533,4.0943445622221,4.105394398408686
female,Group C,some college,standard,none,59.0,71.0,70.0,Pass,66.66666666666667,4.0943445622221,4.276666119016055,4.2626798770413155,4.214593690373678
female,Group D,bachelor's degree,standard,none,79.0,69.06494845360825,89.0,Pass,79.02164948453608,4.382026634673881,4.249422646928029,4.499809670330265,4.382297216619986
female,Group C,some high school,free/reduced,none,65.0,86.0,80.0,Pass,77.0,4.189654742026425,4.465908118654584,4.394449154672439,4.356708826689592
female,Group B,high school,standard,none,65.0,81.0,73.0,Pass,73.0,4.189654742026425,4.406719247264253,4.30406509320417,4.30406509320417
female,Group E,high school,standard,none,50.0,50.0,47.0,Pass,49.0,3.9318256327243257,3.9318256327243257,3.871201010907891,3.912023005428146
female,Group A,some high school,free/reduced,none,44.0,64.0,67.99896907216495,Pass,58.66632302405498,3.8066624897703196,4.174387269895637,4.234091563502525,4.08876775778268
female,Group E,bachelor's degree,standard,completed,71.0,70.0,70.0,Pass,70.33333333333333,4.276666119016055,4.2626798770413155,4.2626798770413155,4.267363726353742
female,Group C,high school,standard,none,60.0,68.0,72.0,Pass,66.66666666666667,4.110873864173311,4.23410650459726,4.290459441148391,4.214593690373678
male,Group D,some high school,standard,none,86.0,80.0,75.0,Pass,80.33333333333333,4.465908118654584,4.394449154672439,4.330733340286331,4.398555936625092
female,Group C,some college,standard,none,53.0,62.0,56.0,Pass,57.0,3.9889840465642745,4.143134726391533,4.04305126783455,4.060443010546419
female,Group D,bachelor's degree,standard,none,89.0,100.0,100.0,Pass,96.33333333333333,4.499809670330265,4.61512051684126,4.61512051684126,4.578141513600172
female,Group A,associate's degree,standard,completed,65.0,70.0,74.0,Pass,69.66666666666667,4.189654742026425,4.2626798770413155,4.31748811353631,4.257973986003903
male,Group E,some high school,free/reduced,completed,78.0,83.0,80.0,Pass,80.33333333333333,4.3694478524670215,4.430816798843313,4.394449154672439,4.398555936625092
female,Group D,bachelor's degree,free/reduced,none,63.0,73.0,78.0,Pass,71.33333333333333,4.1588830833596715,4.30406509320417,4.3694478524670215,4.28128506487235
female,Group C,high school,standard,none,75.0,88.0,85.0,Pass,82.66666666666667,4.330733340286331,4.48863636973214,4.454347296253507,4.426840650463674
female,Group B,high school,free/reduced,completed,46.0,54.0,67.99896907216495,Pass,55.99965635738832,3.8501476017100584,4.007333185232471,4.234091563502525,4.043045238998628
female,Group C,some high school,free/reduced,completed,50.0,60.0,60.0,Pass,56.666666666666664,3.9318256327243257,4.110873864173311,4.110873864173311,4.054679305829669
female,Group C,associate's degree,standard,completed,65.0,84.0,84.0,Pass,77.66666666666667,4.189654742026425,4.442651256490317,4.442651256490317,4.3652195163575005
female,Group C,associate's degree,standard,none,65.0,76.0,76.0,Pass,72.33333333333333,4.189654742026425,4.343805421853684,4.343805421853684,4.295015257684252
male,Group E,associate's degree,free/reduced,none,90.0,90.0,82.0,Pass,87.33333333333333,4.51085950651685,4.51085950651685,4.418840607796598,4.481117537318112
male,Group C,associate's degree,standard,completed,57.0,69.06494845360825,56.0,Pass,60.68831615120275,4.060443010546419,4.249422646928029,4.04305126783455,4.122094547520813
male,Group C,high school,standard,none,52.0,53.0,49.0,Pass,51.333333333333336,3.970291913552122,3.9889840465642745,3.912023005428146,3.9576335166801986
female,Group B,high school,standard,none,65.0,64.0,62.0,Pass,63.666666666666664,4.189654742026425,4.174387269895637,4.143134726391533,4.169245870395218
male,Group D,some high school,standard,none,84.0,84.0,80.0,Pass,82.66666666666667,4.442651256490317,4.442651256490317,4.394449154672439,4.426840650463674
female,Group C,associate's degree,standard,completed,62.0,76.0,80.0,Pass,72.66666666666667,4.143134726391533,4.343805421853684,4.394449154672439,4.299550412849643
male,Group D,associate's degree,standard,completed,81.0,72.0,77.0,Pass,76.66666666666667,4.406719247264253,4.290459441148391,4.356708826689592,4.352426164897591
male,Group E,associate's degree,free/reduced,none,46.0,43.0,41.0,Pass,43.333333333333336,3.8501476017100584,3.784189633918261,3.7376696182833684,3.791736839553644
male,Group D,associate's degree,standard,none,71.0,66.0,60.0,Pass,65.66666666666667,4.276666119016055,4.204692619390966,4.110873864173311,4.199705077879927
male,Group C,some high school,standard,none,49.0,49.0,41.0,Pass,46.333333333333336,3.912023005428146,3.912023005428146,3.7376696182833684,3.8572147689331513
female,Group D,some college,standard,none,51.0,58.0,54.0,Pass,54.333333333333336,3.9512437185814275,4.07753744390572,4.007333185232471,4.013375499688434
female,Group D,high school,standard,none,69.0,77.0,73.0,Pass,73.0,4.248495242049359,4.356708826689592,4.30406509320417,4.30406509320417
female,Group D,some high school,free/reduced,none,48.0,54.0,53.0,Pass,51.666666666666664,3.8918202981106265,4.007333185232471,3.9889840465642745,3.963982744358857
male,Group E,some high school,free/reduced,completed,73.0,67.0,59.0,Pass,66.33333333333333,4.30406509320417,4.219507705176107,4.0943445622221,4.209655408733095
male,Group C,some college,standard,completed,98.0,86.0,90.0,Pass,91.33333333333333,4.59511985013459,4.465908118654584,4.51085950651685,4.5254052175192285
female,Group E,bachelor's degree,standard,completed,99.0,100.0,100.0,Pass,99.66666666666667,4.605170185988092,4.61512051684126,4.61512051684126,4.61181472870676
male,Group C,associate's degree,standard,none,74.0,73.0,67.0,Pass,71.33333333333333,4.31748811353631,4.30406509320417,4.219507705176107,4.28128506487235
male,Group E,some college,standard,none,68.0,60.0,59.0,Pass,62.333333333333336,4.23410650459726,4.110873864173311,4.0943445622221,4.148411783492376
male,Group D,associate's degree,free/reduced,none,53.0,54.0,48.0,Pass,51.666666666666664,3.9889840465642745,4.007333185232471,3.8918202981106265,3.963982744358857
male,Group D,associate's degree,standard,completed,87.0,84.0,67.99896907216495,Pass,79.66632302405499,4.477336814478207,4.442651256490317,4.234091563502525,4.3903211774471265
male,Group C,high school,standard,none,71.0,79.0,71.0,Pass,73.66666666666667,4.276666119016055,4.382026634673881,4.276666119016055,4.31303376318693
male,Group C,some college,free/reduced,completed,67.0,74.0,70.0,Pass,70.33333333333333,4.219507705176107,4.31748811353631,4.2626798770413155,4.267363726353742
female,Group D,some high school,standard,none,73.0,86.0,82.0,Pass,80.33333333333333,4.30406509320417,4.465908118654584,4.418840607796598,4.398555936625092
male,Group D,some high school,standard,completed,76.0,70.0,69.0,Pass,71.66666666666667,4.343805421853684,4.2626798770413155,4.248495242049359,4.28588277412098
female,Group A,some high school,free/reduced,none,44.0,45.0,45.0,Pass,44.666666666666664,3.8066624897703196,3.828641396489095,3.828641396489095,3.821368637160015
female,Group C,high school,free/reduced,none,35.0,53.0,46.0,Pass,44.666666666666664,3.58351893845611,3.9889840465642745,3.8501476017100584,3.821368637160015
male,Group C,bachelor's degree,free/reduced,completed,70.0,75.0,74.0,Pass,73.0,4.2626798770413155,4.330733340286331,4.31748811353631,4.30406509320417
male,Group C,some high school,standard,none,75.0,72.0,62.0,Pass,69.66666666666667,4.330733340286331,4.290459441148391,4.143134726391533,4.257973986003903
female,Group E,high school,standard,none,74.0,76.0,73.0,Pass,74.33333333333333,4.31748811353631,4.343805421853684,4.30406509320417,4.321922710604176
female,Group C,some college,standard,none,58.0,59.0,66.0,Pass,61.0,4.07753744390572,4.0943445622221,4.204692619390966,4.127134385045092
female,Group B,some college,standard,none,79.0,86.0,92.0,Pass,85.66666666666667,4.382026634673881,4.465908118654584,4.532599493153256,4.4620693423474185
male,Group D,associate's degree,standard,none,40.0,52.0,43.0,Pass,45.0,3.713572066704308,3.970291913552122,3.784189633918261,3.828641396489095
female,Group B,high school,free/reduced,none,50.0,67.0,63.0,Pass,60.0,3.9318256327243257,4.219507705176107,4.1588830833596715,4.110873864173311
female,Group E,associate's degree,standard,completed,79.0,88.0,94.0,Pass,87.0,4.382026634673881,4.48863636973214,4.553876891600541,4.477336814478207
male,Group B,some college,free/reduced,completed,59.0,65.0,66.0,Pass,63.333333333333336,4.0943445622221,4.189654742026425,4.204692619390966,4.164077900236776
female,Group B,associate's degree,standard,none,53.0,58.0,65.0,Pass,58.666666666666664,3.9889840465642745,4.07753744390572,4.189654742026425,4.088773517172645
female,Group B,some high school,standard,none,41.0,55.0,51.0,Pass,49.0,3.7376696182833684,4.02535169073515,3.9512437185814275,3.912023005428146
female,Group B,master's degree,free/reduced,completed,58.0,76.0,78.0,Pass,70.66666666666667,4.07753744390572,4.343805421853684,4.3694478524670215,4.272025739459553
female,Group D,some college,free/reduced,completed,59.0,78.0,76.0,Pass,71.0,4.0943445622221,4.3694478524670215,4.343805421853684,4.276666119016055
male,Group D,some college,standard,none,81.0,82.0,84.0,Pass,82.33333333333333,4.406719247264253,4.418840607796598,4.442651256490317,4.422848629194137
male,Group A,some high school,standard,none,53.0,54.0,48.0,Pass,51.666666666666664,3.9889840465642745,4.007333185232471,3.8918202981106265,3.963982744358857
male,Group D,some college,standard,none,55.0,58.0,52.0,Pass,55.0,4.02535169073515,4.07753744390572,3.970291913552122,4.02535169073515
male,Group B,some college,standard,none,79.0,69.06494845360825,67.0,Pass,71.68831615120276,4.382026634673881,4.249422646928029,4.219507705176107,4.286180658435318
male,Group C,bachelor's degree,standard,none,86.0,83.0,86.0,Pass,85.0,4.465908118654584,4.430816798843313,4.465908118654584,4.454347296253507
female,Group B,master's degree,free/reduced,completed,52.0,70.0,62.0,Pass,61.333333333333336,3.970291913552122,4.2626798770413155,4.143134726391533,4.132496328186477
male,Group A,some high school,free/reduced,none,79.0,69.06494845360825,73.0,Pass,73.68831615120276,4.382026634673881,4.249422646928029,4.30406509320417,4.3133236696136095
male,Group C,bachelor's degree,standard,completed,71.0,74.0,68.0,Pass,71.0,4.276666119016055,4.31748811353631,4.23410650459726,4.276666119016055
male,Group B,high school,standard,none,59.0,69.06494845360825,47.0,Pass,58.35498281786942,4.0943445622221,4.249422646928029,3.871201010907891,4.083536074024694
female,Group B,high school,free/reduced,none,64.0,73.0,71.0,Pass,69.33333333333333,4.174387269895637,4.30406509320417,4.276666119016055,4.253245844807957
female,Group D,high school,standard,none,67.0,72.0,74.0,Pass,71.0,4.219507705176107,4.290459441148391,4.31748811353631,4.276666119016055
female,Group C,associate's degree,standard,completed,71.0,77.0,77.0,Pass,75.0,4.276666119016055,4.356708826689592,4.356708826689592,4.330733340286331
male,Group A,high school,standard,none,48.0,45.0,41.0,Pass,44.666666666666664,3.8918202981106265,3.828641396489095,3.7376696182833684,3.821368637160015
female,Group A,some college,standard,none,69.0,84.0,82.0,Pass,78.33333333333333,4.248495242049359,4.442651256490317,4.418840607796598,4.373658385003365
male,Group E,some high school,standard,completed,89.0,84.0,77.0,Pass,83.33333333333333,4.499809670330265,4.442651256490317,4.356708826689592,4.43477720005941
female,Group A,some college,standard,none,56.0,58.0,64.0,Pass,59.333333333333336,4.04305126783455,4.07753744390572,4.174387269895637,4.099884742597716
male,Group B,some college,standard,completed,62.0,66.0,68.0,Pass,65.33333333333333,4.143134726391533,4.204692619390966,4.23410650459726,4.194692536056382
female,Group E,some high school,free/reduced,none,38.0,49.0,45.0,Pass,44.0,3.6635616461296463,3.912023005428146,3.828641396489095,3.8066624897703196
male,Group C,some college,standard,none,84.0,87.0,81.0,Pass,84.0,4.442651256490317,4.477336814478207,4.406719247264253,4.442651256490317
female,Group E,some college,standard,none,68.0,72.0,65.0,Pass,68.33333333333333,4.23410650459726,4.290459441148391,4.189654742026425,4.238925791033208
male,Group C,associate's degree,standard,completed,78.0,77.0,77.0,Pass,77.33333333333333,4.3694478524670215,4.356708826689592,4.356708826689592,4.360973225476049
male,Group E,bachelor's degree,standard,completed,85.0,66.0,71.0,Pass,74.0,4.454347296253507,4.204692619390966,4.276666119016055,4.31748811353631
female,Group B,some college,standard,none,61.0,68.0,66.0,Pass,65.0,4.127134385045092,4.23410650459726,4.204692619390966,4.189654742026425
female,Group C,some high school,standard,none,69.0,75.0,78.0,Pass,74.0,4.248495242049359,4.330733340286331,4.3694478524670215,4.31748811353631
female,Group C,high school,free/reduced,completed,41.0,46.0,43.0,Pass,43.333333333333336,3.7376696182833684,3.8501476017100584,3.784189633918261,3.791736839553644
female,Group D,some college,free/reduced,completed,52.0,59.0,65.0,Pass,58.666666666666664,3.970291913552122,4.0943445622221,4.189654742026425,4.088773517172645
female,Group C,some high school,free/reduced,none,55.0,65.0,62.0,Pass,60.666666666666664,4.02535169073515,4.189654742026425,4.143134726391533,4.121743536410215
female,Group D,some high school,standard,completed,97.0,100.0,100.0,Pass,99.0,4.584967478670572,4.61512051684126,4.61512051684126,4.605170185988092
female,Group A,some college,standard,completed,78.0,69.06494845360825,67.99896907216495,Pass,71.68797250859107,4.3694478524670215,4.249422646928029,4.234091563502525,4.286175930805869
male,Group D,some college,standard,none,44.0,54.0,53.0,Pass,50.333333333333336,3.8066624897703196,4.007333185232471,3.9889840465642745,3.9383403137455195
male,Group A,associate's degree,standard,none,63.0,61.0,61.0,Pass,61.666666666666664,4.1588830833596715,4.127134385045092,4.127134385045092,4.137829674161839
female,Group C,some college,standard,completed,63.0,73.0,71.0,Pass,69.0,4.1588830833596715,4.30406509320417,4.276666119016055,4.248495242049359
female,Group E,master's degree,free/reduced,none,81.0,69.06494845360825,87.0,Pass,79.02164948453608,4.406719247264253,4.249422646928029,4.477336814478207,4.382297216619986
male,Group C,high school,free/reduced,none,58.0,61.0,52.0,Pass,57.0,4.07753744390572,4.127134385045092,3.970291913552122,4.060443010546419
female,Group C,high school,standard,none,61.0,72.0,70.0,Pass,67.66666666666667,4.127134385045092,4.290459441148391,4.2626798770413155,4.229263880121471
male,Group B,bachelor's degree,free/reduced,completed,87.0,90.0,88.0,Pass,88.33333333333333,4.477336814478207,4.51085950651685,4.48863636973214,4.4923746918427465
female,Group B,high school,free/reduced,completed,77.0,82.0,89.0,Pass,82.66666666666667,4.356708826689592,4.418840607796598,4.499809670330265,4.426840650463674
female,Group B,associate's degree,standard,none,57.0,69.0,68.0,Pass,64.66666666666667,4.060443010546419,4.248495242049359,4.23410650459726,4.1845914400698785
male,Group D,some college,standard,none,67.0,64.0,70.0,Pass,67.0,4.219507705176107,4.174387269895637,4.2626798770413155,4.219507705176107
male,Group C,associate's degree,free/reduced,completed,43.0,69.06494845360825,50.0,Pass,54.021649484536084,3.784189633918261,4.249422646928029,3.9318256327243257,4.0077267347732555
female,Group B,associate's degree,free/reduced,none,53.0,70.0,70.0,Pass,64.33333333333333,3.9889840465642745,4.2626798770413155,4.2626798770413155,4.179502370562408
male,Group B,associate's degree,free/reduced,none,61.0,58.0,56.0,Pass,58.333333333333336,4.127134385045092,4.07753744390572,4.04305126783455,4.083171261623976
male,Group C,high school,free/reduced,completed,58.0,51.0,52.0,Pass,53.666666666666664,4.07753744390572,3.9512437185814275,3.970291913552122,4.001254139156089
female,Group B,some high school,standard,none,37.0,46.0,46.0,Pass,43.0,3.6375861597263857,3.8501476017100584,3.8501476017100584,3.784189633918261
female,Group D,some high school,free/reduced,completed,40.0,65.0,64.0,Pass,56.333333333333336,3.713572066704308,4.189654742026425,4.174387269895637,4.048882188145344
male,Group C,some high school,standard,none,73.0,66.0,66.0,Pass,68.33333333333333,4.30406509320417,4.204692619390966,4.204692619390966,4.238925791033208
male,Group D,bachelor's degree,standard,none,54.0,49.0,47.0,Pass,50.0,4.007333185232471,3.912023005428146,3.871201010907891,3.9318256327243257
male,Group B,associate's degree,free/reduced,none,44.0,41.0,38.0,Pass,41.0,3.8066624897703196,3.7376696182833684,3.6635616461296463,3.7376696182833684
female,Group B,associate's degree,free/reduced,completed,68.0,77.0,80.0,Pass,75.0,4.23410650459726,4.356708826689592,4.394449154672439,4.330733340286331
male,Group D,some college,free/reduced,none,69.0,66.0,60.0,Pass,65.0,4.248495242049359,4.204692619390966,4.110873864173311,4.189654742026425
male,Group B,some high school,free/reduced,none,48.0,52.0,45.0,Pass,48.333333333333336,3.8918202981106265,3.970291913552122,3.828641396489095,3.8985999850960056
male,Group C,some college,standard,none,58.0,49.0,42.0,Pass,49.666666666666664,4.07753744390572,3.912023005428146,3.7612001156935624,3.9252682321781664
male,Group D,bachelor's degree,free/reduced,none,63.0,66.0,67.0,Pass,65.33333333333333,4.1588830833596715,4.204692619390966,4.219507705176107,4.194692536056382
female,Group C,associate's degree,free/reduced,none,60.0,75.0,74.0,Pass,69.66666666666667,4.110873864173311,4.330733340286331,4.31748811353631,4.257973986003903
female,Group D,bachelor's degree,standard,none,78.0,82.0,79.0,Pass,79.66666666666667,4.3694478524670215,4.418840607796598,4.382026634673881,4.390325437488577
male,Group A,some high school,free/reduced,completed,61.0,62.0,61.0,Pass,61.333333333333336,4.127134385045092,4.143134726391533,4.127134385045092,4.132496328186477
male,Group D,some high school,free/reduced,none,62.0,49.0,52.0,Pass,54.333333333333336,4.143134726391533,3.912023005428146,3.970291913552122,4.013375499688434
male,Group C,high school,standard,none,62.0,67.0,58.0,Pass,62.333333333333336,4.143134726391533,4.219507705176107,4.07753744390572,4.148411783492376
male,Group A,some high school,standard,none,71.0,62.0,50.0,Pass,61.0,4.276666119016055,4.143134726391533,3.9318256327243257,4.127134385045092
male,Group B,some high school,standard,none,72.0,68.0,67.0,Pass,69.0,4.290459441148391,4.23410650459726,4.219507705176107,4.248495242049359
female,Group B,bachelor's degree,free/reduced,none,75.0,85.0,82.0,Pass,80.66666666666667,4.330733340286331,4.454347296253507,4.418840607796598,4.402645921876617
female,Group D,some high school,standard,none,59.0,67.0,61.0,Pass,62.333333333333336,4.0943445622221,4.219507705176107,4.127134385045092,4.148411783492376
female,Group D,associate's degree,standard,none,77.0,77.0,73.0,Pass,75.66666666666667,4.356708826689592,4.356708826689592,4.30406509320417,4.339467020255086
male,Group D,associate's degree,standard,none,52.0,55.0,49.0,Pass,52.0,3.970291913552122,4.02535169073515,3.912023005428146,3.970291913552122
female,Group C,some college,standard,completed,71.0,71.0,80.0,Pass,74.0,4.276666119016055,4.276666119016055,4.394449154672439,4.31748811353631
female,Group C,bachelor's degree,standard,completed,52.0,61.0,66.0,Pass,59.666666666666664,3.970291913552122,4.127134385045092,4.204692619390966,4.105394398408686
female,Group D,some high school,standard,none,73.0,84.0,85.0,Pass,80.66666666666667,4.30406509320417,4.442651256490317,4.454347296253507,4.402645921876617
female,Group D,associate's degree,standard,completed,88.0,92.0,95.0,Pass,91.66666666666667,4.48863636973214,4.532599493153256,4.564348191467836,4.529008825022528
female,Group A,associate's degree,standard,completed,55.0,65.0,62.0,Pass,60.666666666666664,4.02535169073515,4.189654742026425,4.143134726391533,4.121743536410215
male,Group E,associate's degree,standard,none,87.0,74.0,76.0,Pass,79.0,4.477336814478207,4.31748811353631,4.343805421853684,4.382026634673881
male,Group D,associate's degree,standard,none,61.0,55.0,52.0,Pass,56.0,4.127134385045092,4.02535169073515,3.970291913552122,4.04305126783455
female,Group D,some college,free/reduced,none,77.0,86.0,86.0,Pass,83.0,4.356708826689592,4.465908118654584,4.465908118654584,4.430816798843313
male,Group B,some college,standard,none,58.0,50.0,45.0,Pass,51.0,4.07753744390572,3.9318256327243257,3.828641396489095,3.9512437185814275
male,Group C,associate's degree,standard,none,92.0,79.0,84.0,Pass,85.0,4.532599493153256,4.382026634673881,4.442651256490317,4.454347296253507
female,Group E,high school,standard,none,99.0,93.0,90.0,Pass,94.0,4.605170185988092,4.543294782270004,4.51085950651685,4.553876891600541
female,Group B,associate's degree,standard,none,73.0,83.0,76.0,Pass,77.33333333333333,4.30406509320417,4.430816798843313,4.343805421853684,4.360973225476049
female,Group B,some college,standard,completed,50.0,64.0,66.0,Pass,60.0,3.9318256327243257,4.174387269895637,4.204692619390966,4.110873864173311
female,Group C,associate's degree,standard,completed,74.0,75.0,83.0,Pass,77.33333333333333,4.31748811353631,4.330733340286331,4.430816798843313,4.360973225476049
female,Group C,high school,standard,none,61.0,73.0,63.0,Pass,65.66666666666667,4.127134385045092,4.30406509320417,4.1588830833596715,4.199705077879927
male,Group A,some high school,standard,completed,66.0,68.0,64.0,Pass,66.0,4.204692619390966,4.23410650459726,4.174387269895637,4.204692619390966
male,Group E,associate's degree,free/reduced,completed,100.0,100.0,93.0,Pass,97.66666666666667,4.61512051684126,4.61512051684126,4.543294782270004,4.591747165655951
